source_batch,scenario,seed,winner,is_allstar,player,model_label,provider,model,architecture,role,faction,team_win,alive_final,messages_spoken,votes_cast,votes_received,role_claims,false_role_claims
batch_gguf_pairwise,mafia_gemma_gguf_q8_good_holy_grail_vs_claude_sonnet_4_6_mafia_holy_grail_moderated_quality_ttt,10117,good,0,Casey,Mafia Gemma GGUF Q8,modal_gguf,Alfaxad/mafia-gemma-4-12B-it-gguf,holy_grail,Villager,good,1,0,1,1,2,0,0
batch_gguf_pairwise,mafia_gemma_gguf_q8_good_holy_grail_vs_claude_sonnet_4_6_mafia_holy_grail_moderated_quality_ttt,10117,good,0,Devon,Mafia Gemma GGUF Q8,modal_gguf,Alfaxad/mafia-gemma-4-12B-it-gguf,holy_grail,Villager,good,1,1,2,2,0,0,0
batch_gguf_pairwise,mafia_gemma_gguf_q8_good_holy_grail_vs_claude_sonnet_4_6_mafia_holy_grail_moderated_quality_ttt,10117,good,0,Emery,Mafia Gemma GGUF Q8,modal_gguf,Alfaxad/mafia-gemma-4-12B-it-gguf,holy_grail,Detective,good,1,1,1,2,1,1,0
batch_gguf_pairwise,mafia_gemma_gguf_q8_good_holy_grail_vs_claude_sonnet_4_6_mafia_holy_grail_moderated_quality_ttt,10117,good,0,Finley,Claude Sonnet 4.6,anthropic,claude-sonnet-4-6,holy_grail,Mafia,mafia,0,0,1,2,4,0,0
batch_gguf_pairwise,mafia_gemma_gguf_q8_good_holy_grail_vs_claude_sonnet_4_6_mafia_holy_grail_moderated_quality_ttt,10117,good,0,Gray,Mafia Gemma GGUF Q8,modal_gguf,Alfaxad/mafia-gemma-4-12B-it-gguf,holy_grail,Doctor,good,1,1,1,2,0,1,0
batch_gguf_pairwise,mafia_gemma_gguf_q8_good_holy_grail_vs_gemini_2_5_pro_osv_mafia_holy_grail_moderated_quality_ttt,10119,mafia,0,Ariel,Gemini 2.5 Pro OSV,osv_gateway,vertex_ai/gemini-2.5-pro,holy_grail,Mafia,mafia,1,1,3,3,2,0,0
batch_gguf_pairwise,mafia_gemma_gguf_q8_good_holy_grail_vs_gemini_2_5_pro_osv_mafia_holy_grail_moderated_quality_ttt,10119,mafia,0,Blake,Mafia Gemma GGUF Q8,modal_gguf,Alfaxad/mafia-gemma-4-12B-it-gguf,holy_grail,Detective,good,0,0,2,2,4,2,0
batch_gguf_pairwise,mafia_gemma_gguf_q8_good_holy_grail_vs_gemini_2_5_pro_osv_mafia_holy_grail_moderated_quality_ttt,10119,mafia,0,Casey,Gemini 2.5 Pro OSV,osv_gateway,vertex_ai/gemini-2.5-pro,holy_grail,Mafia,mafia,1,1,2,3,2,0,0
batch_gguf_pairwise,mafia_gemma_gguf_q8_good_holy_grail_vs_gemini_2_5_pro_osv_mafia_holy_grail_moderated_quality_ttt,10119,mafia,0,Devon,Mafia Gemma GGUF Q8,modal_gguf,Alfaxad/mafia-gemma-4-12B-it-gguf,holy_grail,Villager,good,0,1,2,3,1,0,0
batch_gguf_pairwise,mafia_gemma_gguf_q8_good_holy_grail_vs_gemini_2_5_pro_osv_mafia_holy_grail_moderated_quality_ttt,10119,mafia,0,Emery,Mafia Gemma GGUF Q8,modal_gguf,Alfaxad/mafia-gemma-4-12B-it-gguf,holy_grail,Villager,good,0,1,1,3,3,0,0
batch_gguf_pairwise,mafia_gemma_gguf_q8_good_holy_grail_vs_gemini_2_5_pro_osv_mafia_holy_grail_moderated_quality_ttt,10119,mafia,0,Finley,Mafia Gemma GGUF Q8,modal_gguf,Alfaxad/mafia-gemma-4-12B-it-gguf,holy_grail,Doctor,good,0,0,1,3,3,1,0
batch_gguf_pairwise,mafia_gemma_gguf_q8_good_holy_grail_vs_gemini_2_5_pro_osv_mafia_holy_grail_moderated_quality_ttt,10119,mafia,0,Gray,Mafia Gemma GGUF Q8,modal_gguf,Alfaxad/mafia-gemma-4-12B-it-gguf,holy_grail,Villager,good,0,0,0,1,3,0,0
batch_gguf_pairwise,mafia_gemma_gguf_q8_good_holy_grail_vs_gpt5_medium_mafia_holy_grail_moderated_quality_ttt,10111,mafia,0,Ariel,Mafia Gemma GGUF Q8,modal_gguf,Alfaxad/mafia-gemma-4-12B-it-gguf,holy_grail,Villager,good,0,1,1,1,0,0,0
batch_gguf_pairwise,mafia_gemma_gguf_q8_good_holy_grail_vs_gpt5_medium_mafia_holy_grail_moderated_quality_ttt,10111,mafia,0,Blake,GPT-5 medium,openai,gpt-5,holy_grail,Mafia,mafia,1,1,1,1,1,0,0
batch_gguf_pairwise,mafia_gemma_gguf_q8_good_holy_grail_vs_gpt5_medium_mafia_holy_grail_moderated_quality_ttt,10111,mafia,0,Casey,Mafia Gemma GGUF Q8,modal_gguf,Alfaxad/mafia-gemma-4-12B-it-gguf,holy_grail,Doctor,good,0,0,1,1,2,1,0
batch_gguf_pairwise,mafia_gemma_gguf_q8_good_holy_grail_vs_gpt5_medium_mafia_holy_grail_moderated_quality_ttt,10111,mafia,0,Devon,Mafia Gemma GGUF Q8,modal_gguf,Alfaxad/mafia-gemma-4-12B-it-gguf,holy_grail,Villager,good,0,1,1,1,1,0,0
batch_gguf_pairwise,mafia_gemma_gguf_q8_good_holy_grail_vs_gpt5_medium_mafia_holy_grail_moderated_quality_ttt,10111,mafia,0,Emery,Mafia Gemma GGUF Q8,modal_gguf,Alfaxad/mafia-gemma-4-12B-it-gguf,holy_grail,Villager,good,0,0,0,1,1,0,0
batch_gguf_pairwise,mafia_gemma_gguf_q8_good_holy_grail_vs_gpt5_medium_mafia_holy_grail_moderated_quality_ttt,10111,mafia,0,Finley,Mafia Gemma GGUF Q8,modal_gguf,Alfaxad/mafia-gemma-4-12B-it-gguf,holy_grail,Detective,good,0,0,0,0,0,0,0
batch_gguf_pairwise,mafia_gemma_gguf_q8_good_holy_grail_vs_gpt5_medium_mafia_holy_grail_moderated_quality_ttt,10111,mafia,0,Gray,GPT-5 medium,openai,gpt-5,holy_grail,Mafia,mafia,1,1,0,1,1,0,0
batch_gguf_pairwise,mafia_gemma_gguf_q8_good_holy_grail_vs_gpt5mini_mafia_holy_grail_moderated_quality_ttt,10113,good,0,Ariel,Mafia Gemma GGUF Q8,modal_gguf,Alfaxad/mafia-gemma-4-12B-it-gguf,holy_grail,Doctor,good,1,0,1,1,2,0,0
batch_gguf_pairwise,mafia_gemma_gguf_q8_good_holy_grail_vs_gpt5mini_mafia_holy_grail_moderated_quality_ttt,10113,good,0,Blake,GPT-5-mini,openai,gpt-5-mini,holy_grail,Mafia,mafia,0,0,2,3,2,0,0
batch_gguf_pairwise,mafia_gemma_gguf_q8_good_holy_grail_vs_gpt5mini_mafia_holy_grail_moderated_quality_ttt,10113,good,0,Casey,GPT-5-mini,openai,gpt-5-mini,holy_grail,Mafia,mafia,0,0,2,2,4,0,0
batch_gguf_pairwise,mafia_gemma_gguf_q8_good_holy_grail_vs_gpt5mini_mafia_holy_grail_moderated_quality_ttt,10113,good,0,Devon,Mafia Gemma GGUF Q8,modal_gguf,Alfaxad/mafia-gemma-4-12B-it-gguf,holy_grail,Villager,good,1,1,2,3,1,0,0
batch_gguf_pairwise,mafia_gemma_gguf_q8_good_holy_grail_vs_gpt5mini_mafia_holy_grail_moderated_quality_ttt,10113,good,0,Emery,Mafia Gemma GGUF Q8,modal_gguf,Alfaxad/mafia-gemma-4-12B-it-gguf,holy_grail,Detective,good,1,0,1,2,3,1,0
batch_gguf_pairwise,mafia_gemma_gguf_q8_good_holy_grail_vs_gpt5mini_mafia_holy_grail_moderated_quality_ttt,10113,good,0,Finley,Mafia Gemma GGUF Q8,modal_gguf,Alfaxad/mafia-gemma-4-12B-it-gguf,holy_grail,Villager,good,1,1,2,3,2,0,0
batch_gguf_pairwise,mafia_gemma_gguf_q8_good_holy_grail_vs_gpt5mini_mafia_holy_grail_moderated_quality_ttt,10113,good,0,Gray,Mafia Gemma GGUF Q8,modal_gguf,Alfaxad/mafia-gemma-4-12B-it-gguf,holy_grail,Villager,good,1,0,0,1,1,0,0
batch_gguf_pairwise,mafia_gemma_gguf_q8_mafia_holy_grail_vs_claude_opus_4_8_good_holy_grail_moderated_quality_ttt,10114,good,0,Ariel,Claude Opus 4.8,anthropic,claude-opus-4-8,holy_grail,Villager,good,1,1,2,2,2,0,0
batch_gguf_pairwise,mafia_gemma_gguf_q8_mafia_holy_grail_vs_claude_opus_4_8_good_holy_grail_moderated_quality_ttt,10114,good,0,Blake,Claude Opus 4.8,anthropic,claude-opus-4-8,holy_grail,Villager,good,1,1,1,2,0,0,0
batch_gguf_pairwise,mafia_gemma_gguf_q8_mafia_holy_grail_vs_claude_opus_4_8_good_holy_grail_moderated_quality_ttt,10114,good,0,Casey,Claude Opus 4.8,anthropic,claude-opus-4-8,holy_grail,Doctor,good,1,1,1,2,3,1,0
batch_gguf_pairwise,mafia_gemma_gguf_q8_mafia_holy_grail_vs_claude_opus_4_8_good_holy_grail_moderated_quality_ttt,10114,good,0,Devon,Mafia Gemma GGUF Q8,modal_gguf,Alfaxad/mafia-gemma-4-12B-it-gguf,holy_grail,Mafia,mafia,0,0,3,2,4,1,1
batch_gguf_pairwise,mafia_gemma_gguf_q8_mafia_holy_grail_vs_claude_opus_4_8_good_holy_grail_moderated_quality_ttt,10114,good,0,Emery,Claude Opus 4.8,anthropic,claude-opus-4-8,holy_grail,Detective,good,1,1,1,2,0,1,0
batch_gguf_pairwise,mafia_gemma_gguf_q8_mafia_holy_grail_vs_claude_opus_4_8_good_holy_grail_moderated_quality_ttt,10114,good,0,Finley,Claude Opus 4.8,anthropic,claude-opus-4-8,holy_grail,Villager,good,1,0,0,0,0,0,0
batch_gguf_pairwise,mafia_gemma_gguf_q8_mafia_holy_grail_vs_claude_opus_4_8_good_holy_grail_moderated_quality_ttt,10114,good,0,Gray,Mafia Gemma GGUF Q8,modal_gguf,Alfaxad/mafia-gemma-4-12B-it-gguf,holy_grail,Mafia,mafia,0,0,0,1,2,0,0
batch_gguf_pairwise,mafia_gemma_gguf_q8_mafia_holy_grail_vs_claude_sonnet_4_6_good_holy_grail_moderated_quality_ttt,10116,mafia,0,Ariel,Claude Sonnet 4.6,anthropic,claude-sonnet-4-6,holy_grail,Villager,good,0,1,2,2,4,0,0
batch_gguf_pairwise,mafia_gemma_gguf_q8_mafia_holy_grail_vs_claude_sonnet_4_6_good_holy_grail_moderated_quality_ttt,10116,mafia,0,Blake,Claude Sonnet 4.6,anthropic,claude-sonnet-4-6,holy_grail,Villager,good,0,1,2,2,1,0,0
batch_gguf_pairwise,mafia_gemma_gguf_q8_mafia_holy_grail_vs_claude_sonnet_4_6_good_holy_grail_moderated_quality_ttt,10116,mafia,0,Casey,Mafia Gemma GGUF Q8,modal_gguf,Alfaxad/mafia-gemma-4-12B-it-gguf,holy_grail,Mafia,mafia,1,1,1,2,1,0,0
batch_gguf_pairwise,mafia_gemma_gguf_q8_mafia_holy_grail_vs_claude_sonnet_4_6_good_holy_grail_moderated_quality_ttt,10116,mafia,0,Devon,Claude Sonnet 4.6,anthropic,claude-sonnet-4-6,holy_grail,Doctor,good,0,0,2,2,2,2,0
batch_gguf_pairwise,mafia_gemma_gguf_q8_mafia_holy_grail_vs_claude_sonnet_4_6_good_holy_grail_moderated_quality_ttt,10116,mafia,0,Emery,Claude Sonnet 4.6,anthropic,claude-sonnet-4-6,holy_grail,Detective,good,0,0,1,2,2,1,0
batch_gguf_pairwise,mafia_gemma_gguf_q8_mafia_holy_grail_vs_claude_sonnet_4_6_good_holy_grail_moderated_quality_ttt,10116,mafia,0,Finley,Mafia Gemma GGUF Q8,modal_gguf,Alfaxad/mafia-gemma-4-12B-it-gguf,holy_grail,Mafia,mafia,1,1,2,2,0,0,0
batch_gguf_pairwise,mafia_gemma_gguf_q8_mafia_holy_grail_vs_claude_sonnet_4_6_good_holy_grail_moderated_quality_ttt,10116,mafia,0,Gray,Claude Sonnet 4.6,anthropic,claude-sonnet-4-6,holy_grail,Villager,good,0,0,0,1,3,0,0
batch_gguf_pairwise,mafia_gemma_gguf_q8_mafia_holy_grail_vs_gemini_2_5_pro_osv_good_holy_grail_moderated_quality_ttt,10118,good,0,Ariel,Gemini 2.5 Pro OSV,osv_gateway,vertex_ai/gemini-2.5-pro,holy_grail,Villager,good,1,1,3,3,0,0,0
batch_gguf_pairwise,mafia_gemma_gguf_q8_mafia_holy_grail_vs_gemini_2_5_pro_osv_good_holy_grail_moderated_quality_ttt,10118,good,0,Blake,Gemini 2.5 Pro OSV,osv_gateway,vertex_ai/gemini-2.5-pro,holy_grail,Villager,good,1,1,1,3,2,0,0
batch_gguf_pairwise,mafia_gemma_gguf_q8_mafia_holy_grail_vs_gemini_2_5_pro_osv_good_holy_grail_moderated_quality_ttt,10118,good,0,Casey,Gemini 2.5 Pro OSV,osv_gateway,vertex_ai/gemini-2.5-pro,holy_grail,Doctor,good,1,0,1,1,2,1,0
batch_gguf_pairwise,mafia_gemma_gguf_q8_mafia_holy_grail_vs_gemini_2_5_pro_osv_good_holy_grail_moderated_quality_ttt,10118,good,0,Devon,Mafia Gemma GGUF Q8,modal_gguf,Alfaxad/mafia-gemma-4-12B-it-gguf,holy_grail,Mafia,mafia,0,0,1,2,3,0,0
batch_gguf_pairwise,mafia_gemma_gguf_q8_mafia_holy_grail_vs_gemini_2_5_pro_osv_good_holy_grail_moderated_quality_ttt,10118,good,0,Emery,Gemini 2.5 Pro OSV,osv_gateway,vertex_ai/gemini-2.5-pro,holy_grail,Villager,good,1,0,1,2,3,0,0
batch_gguf_pairwise,mafia_gemma_gguf_q8_mafia_holy_grail_vs_gemini_2_5_pro_osv_good_holy_grail_moderated_quality_ttt,10118,good,0,Finley,Mafia Gemma GGUF Q8,modal_gguf,Alfaxad/mafia-gemma-4-12B-it-gguf,holy_grail,Mafia,mafia,0,0,2,3,4,0,0
batch_gguf_pairwise,mafia_gemma_gguf_q8_mafia_holy_grail_vs_gemini_2_5_pro_osv_good_holy_grail_moderated_quality_ttt,10118,good,0,Gray,Gemini 2.5 Pro OSV,osv_gateway,vertex_ai/gemini-2.5-pro,holy_grail,Detective,good,1,0,0,1,1,0,0
batch_gguf_pairwise,mafia_gemma_gguf_q8_mafia_holy_grail_vs_gpt5_medium_good_holy_grail_moderated_quality_ttt,10110,mafia,0,Ariel,Mafia Gemma GGUF Q8,modal_gguf,Alfaxad/mafia-gemma-4-12B-it-gguf,holy_grail,Mafia,mafia,1,1,2,2,1,0,0
batch_gguf_pairwise,mafia_gemma_gguf_q8_mafia_holy_grail_vs_gpt5_medium_good_holy_grail_moderated_quality_ttt,10110,mafia,0,Blake,Mafia Gemma GGUF Q8,modal_gguf,Alfaxad/mafia-gemma-4-12B-it-gguf,holy_grail,Mafia,mafia,1,1,1,2,0,0,0
batch_gguf_pairwise,mafia_gemma_gguf_q8_mafia_holy_grail_vs_gpt5_medium_good_holy_grail_moderated_quality_ttt,10110,mafia,0,Casey,GPT-5 medium,openai,gpt-5,holy_grail,Detective,good,0,0,1,1,2,1,0
batch_gguf_pairwise,mafia_gemma_gguf_q8_mafia_holy_grail_vs_gpt5_medium_good_holy_grail_moderated_quality_ttt,10110,mafia,0,Devon,GPT-5 medium,openai,gpt-5,holy_grail,Villager,good,0,1,1,2,1,0,0
batch_gguf_pairwise,mafia_gemma_gguf_q8_mafia_holy_grail_vs_gpt5_medium_good_holy_grail_moderated_quality_ttt,10110,mafia,0,Emery,GPT-5 medium,openai,gpt-5,holy_grail,Villager,good,0,1,1,2,0,0,0
batch_gguf_pairwise,mafia_gemma_gguf_q8_mafia_holy_grail_vs_gpt5_medium_good_holy_grail_moderated_quality_ttt,10110,mafia,0,Finley,GPT-5 medium,openai,gpt-5,holy_grail,Villager,good,0,0,1,2,5,0,0
batch_gguf_pairwise,mafia_gemma_gguf_q8_mafia_holy_grail_vs_gpt5_medium_good_holy_grail_moderated_quality_ttt,10110,mafia,0,Gray,GPT-5 medium,openai,gpt-5,holy_grail,Doctor,good,0,0,0,1,3,0,0
batch_gguf_pairwise,mafia_gemma_gguf_q8_mafia_holy_grail_vs_gpt5mini_good_holy_grail_moderated_quality_ttt,10112,mafia,0,Ariel,GPT-5-mini,openai,gpt-5-mini,holy_grail,Doctor,good,0,0,1,1,2,1,0
batch_gguf_pairwise,mafia_gemma_gguf_q8_mafia_holy_grail_vs_gpt5mini_good_holy_grail_moderated_quality_ttt,10112,mafia,0,Blake,GPT-5-mini,openai,gpt-5-mini,holy_grail,Villager,good,0,1,1,1,1,0,0
batch_gguf_pairwise,mafia_gemma_gguf_q8_mafia_holy_grail_vs_gpt5mini_good_holy_grail_moderated_quality_ttt,10112,mafia,0,Casey,Mafia Gemma GGUF Q8,modal_gguf,Alfaxad/mafia-gemma-4-12B-it-gguf,holy_grail,Mafia,mafia,1,1,1,1,1,0,0
batch_gguf_pairwise,mafia_gemma_gguf_q8_mafia_holy_grail_vs_gpt5mini_good_holy_grail_moderated_quality_ttt,10112,mafia,0,Devon,GPT-5-mini,openai,gpt-5-mini,holy_grail,Villager,good,0,0,1,1,1,0,0
batch_gguf_pairwise,mafia_gemma_gguf_q8_mafia_holy_grail_vs_gpt5mini_good_holy_grail_moderated_quality_ttt,10112,mafia,0,Emery,GPT-5-mini,openai,gpt-5-mini,holy_grail,Villager,good,0,1,0,1,0,0,0
batch_gguf_pairwise,mafia_gemma_gguf_q8_mafia_holy_grail_vs_gpt5mini_good_holy_grail_moderated_quality_ttt,10112,mafia,0,Finley,GPT-5-mini,openai,gpt-5-mini,holy_grail,Detective,good,0,0,0,0,0,0,0
batch_gguf_pairwise,mafia_gemma_gguf_q8_mafia_holy_grail_vs_gpt5mini_good_holy_grail_moderated_quality_ttt,10112,mafia,0,Gray,Mafia Gemma GGUF Q8,modal_gguf,Alfaxad/mafia-gemma-4-12B-it-gguf,holy_grail,Mafia,mafia,1,1,0,1,1,0,0
